0.0 227.467330012
0.0010101010101 227.608536041
0.0020202020202 228.032195804
0.0030303030303 228.738434074
0.0040404040404 229.727457922
0.00505050505051 230.999555413
0.00606060606061 232.55509376
0.00707070707071 234.394516982
0.00808080808081 236.518343032
0.00909090909091 238.927160434
0.010101010101 241.621624414
0.0111111111111 244.60245255
0.0121212121212 247.870419944
0.0131313131313 251.426353921
0.0141414141414 255.27112829
0.0151515151515 259.405657151
0.0161616161616 263.830888288
0.0171717171717 268.547796156
0.0181818181818 273.557374467
0.0191919191919 278.860628419
0.020202020202 284.458566561
0.0212121212121 290.352192338
0.0222222222222 296.542495317
0.0232323232323 303.030442128
0.0242424242424 309.81696715
0.0252525252525 316.902962947
0.0262626262626 324.289270496
0.0272727272727 331.97666923
0.0282828282828 339.965866917
0.0292929292929 348.257489408
0.030303030303 356.852070282
0.0313131313131 365.750040417
0.0323232323232 374.951717513
0.0333333333333 384.457295602
0.0343434343434 394.266834577
0.0353535353535 404.380249763
0.0363636363636 414.797301569
0.0373737373737 425.517585247
0.0383838383838 436.540520799
0.0393939393939 447.865343051
0.040404040404 459.491091933
0.0414141414141 471.416603
0.0424242424242 483.640498219
0.0434343434343 496.161177049
0.0444444444444 508.976807865
0.0454545454545 522.085319731
0.0464646464646 535.48439457
0.0474747474747 549.171459746
0.0484848484848 563.143681104
0.0494949494949 577.397956479
0.0505050505051 591.930909707
0.0515151515152 606.738885165
0.0525252525253 621.817942864
0.0535353535354 637.163854111
0.0545454545455 652.772097775
0.0555555555556 668.637857168
0.0565656565657 684.756017554
0.0575757575758 701.121164322
0.0585858585859 717.727581821
0.059595959596 734.569252878
0.0606060606061 751.639859011
0.0616161616162 768.932781347
0.0626262626263 786.44110225
0.0636363636364 804.157607669
0.0646464646465 822.07479021
0.0656565656566 840.184852929
0.0666666666667 858.479713854
0.0676767676768 876.951011229
0.0686868686869 895.590109466
0.069696969697 914.388105826
0.0707070707071 933.335837786
0.0717171717172 952.423891104
0.0727272727273 971.642608567
0.0737373737374 990.98209939
0.0747474747475 1010.43224927
0.0757575757576 1029.98273108
0.0767676767677 1049.6230161
0.0777777777778 1069.34238594
0.0787878787879 1089.12994492
0.079797979798 1108.97463303
0.0808080808081 1128.86523936
0.0818181818182 1148.79041602
0.0828282828283 1168.73869249
0.0838383838384 1188.69849035
0.0848484848485 1208.6581384
0.0858585858586 1228.60588811
0.0868686868687 1248.52992936
0.0878787878788 1268.41840639
0.0888888888889 1288.25943402
0.089898989899 1308.04111402
0.0909090909091 1327.75155162
0.0919191919192 1347.37887206
0.0929292929293 1366.91123724
0.0939393939394 1386.33686237
0.0949494949495 1405.64403257
0.0959595959596 1424.82111935
0.0969696969697 1443.85659703
0.0979797979798 1462.73905896
0.0989898989899 1481.45723354
0.1 1500.0
